,sales,date,region
4173,1734.0,2020-12-15,south
4174,1578.0,2020-12-15,east
4175,1596.0,2020-12-15,west
4176,1779.0,2020-12-16,north
4177,1770.0,2020-12-16,south
4178,1581.0,2020-12-16,east
4179,1614.0,2020-12-16,west
4180,1506.0,2020-12-17,north
4181,1533.0,2020-12-17,south
4182,1677.0,2020-12-17,east
4183,1737.0,2020-12-17,west
4184,1635.0,2020-12-18,north
4185,1800.0,2020-12-18,south
4186,1794.0,2020-12-18,east
4187,1653.0,2020-12-18,west
4188,1719.0,2020-12-19,north
4189,1674.0,2020-12-19,south
4190,1575.0,2020-12-19,east
4191,1650.0,2020-12-19,west
4192,1707.0,2020-12-20,north
4193,1692.0,2020-12-20,south
4194,1614.0,2020-12-20,east
4195,1563.0,2020-12-20,west
4196,1575.0,2020-12-21,north
4197,1506.0,2020-12-21,south
4198,1599.0,2020-12-21,east
4199,1686.0,2020-12-21,west
4200,1518.0,2020-12-22,north
4201,1677.0,2020-12-22,south
4202,1722.0,2020-12-22,east
4203,1566.0,2020-12-22,west
4204,1677.0,2020-12-23,north
4205,1542.0,2020-12-23,south
4206,1785.0,2020-12-23,east
4207,1671.0,2020-12-23,west
4208,1725.0,2020-12-24,north
4209,1506.0,2020-12-24,south
4210,1563.0,2020-12-24,east
4211,1668.0,2020-12-24,west
4212,1782.0,2020-12-25,north
4213,1557.0,2020-12-25,south
4214,1797.0,2020-12-25,east
4215,1563.0,2020-12-25,west
4216,1554.0,2020-12-26,north
4217,1650.0,2020-12-26,south
4218,1698.0,2020-12-26,east
4219,1737.0,2020-12-26,west
4220,1770.0,2020-12-27,north
4221,1734.0,2020-12-27,south
4222,1770.0,2020-12-27,east
4223,1524.0,2020-12-27,west
4224,1725.0,2020-12-28,north
4225,1536.0,2020-12-28,south
4226,1758.0,2020-12-28,east
4227,1683.0,2020-12-28,west
4228,1518.0,2020-12-29,north
4229,1677.0,2020-12-29,south
4230,1614.0,2020-12-29,east
4231,1767.0,2020-12-29,west
4232,1524.0,2020-12-30,north
4233,1530.0,2020-12-30,south
4234,1584.0,2020-12-30,east
4235,1791.0,2020-12-30,west
4236,1740.0,2020-12-31,north
4237,1698.0,2020-12-31,south
4238,1770.0,2020-12-31,east
4239,1650.0,2020-12-31,west
4240,1536.0,2021-01-01,north
4241,1542.0,2021-01-01,south
4242,1671.0,2021-01-01,east
4243,1752.0,2021-01-01,west
4244,1794.0,2021-01-02,north
4245,1620.0,2021-01-02,south
4246,1584.0,2021-01-02,east
4247,1503.0,2021-01-02,west
4248,1758.0,2021-01-03,north
4249,1578.0,2021-01-03,south
4250,1677.0,2021-01-03,east
4251,1722.0,2021-01-03,west
4252,1590.0,2021-01-04,north
4253,1785.0,2021-01-04,south
4254,1731.0,2021-01-04,east
4255,1686.0,2021-01-04,west
4256,1536.0,2021-01-05,north
4257,1578.0,2021-01-05,south
4258,1683.0,2021-01-05,east
4259,1608.0,2021-01-05,west
4260,1743.0,2021-01-06,north
4261,1743.0,2021-01-06,south
4262,1638.0,2021-01-06,east
4263,1788.0,2021-01-06,west
4264,1716.0,2021-01-07,north
4265,1602.0,2021-01-07,south
4266,1596.0,2021-01-07,east
4267,1797.0,2021-01-07,west
4268,1662.0,2021-01-08,north
4269,1668.0,2021-01-08,south
4270,1662.0,2021-01-08,east
4271,1521.0,2021-01-08,west
4272,1563.0,2021-01-09,north
4273,1647.0,2021-01-09,south
4274,1743.0,2021-01-09,east
4275,1653.0,2021-01-09,west
4276,1731.0,2021-01-10,north
4277,1608.0,2021-01-10,south
4278,1512.0,2021-01-10,east
4279,1545.0,2021-01-10,west
4280,1740.0,2021-01-11,north
4281,1611.0,2021-01-11,south
4282,1536.0,2021-01-11,east
4283,1626.0,2021-01-11,west
4284,1614.0,2021-01-12,north
4285,1572.0,2021-01-12,south
4286,1539.0,2021-01-12,east
4287,1605.0,2021-01-12,west
4288,1545.0,2021-01-13,north
4289,1542.0,2021-01-13,south
4290,1779.0,2021-01-13,east
4291,1680.0,2021-01-13,west
4292,1701.0,2021-01-14,north
4293,1677.0,2021-01-14,south
4294,1614.0,2021-01-14,east
4295,1590.0,2021-01-14,west
4296,2025.0,2021-01-15,north
4297,2195.0,2021-01-15,south
4298,2180.0,2021-01-15,east
4299,2395.0,2021-01-15,west
4300,2110.0,2021-01-16,north
4301,2145.0,2021-01-16,south
4302,2340.0,2021-01-16,east
4303,2390.0,2021-01-16,west
4304,2475.0,2021-01-17,north
4305,2320.0,2021-01-17,south
4306,2105.0,2021-01-17,east
4307,2090.0,2021-01-17,west
4308,2050.0,2021-01-18,north
4309,2410.0,2021-01-18,south
4310,2125.0,2021-01-18,east
4311,2325.0,2021-01-18,west
4312,2335.0,2021-01-19,north
4313,2105.0,2021-01-19,south
4314,2340.0,2021-01-19,east
4315,2420.0,2021-01-19,west
4316,2415.0,2021-01-20,north
4317,2495.0,2021-01-20,south
4318,2070.0,2021-01-20,east
4319,2405.0,2021-01-20,west
4320,2090.0,2021-01-21,north
4321,2145.0,2021-01-21,south
4322,2245.0,2021-01-21,east
4323,2330.0,2021-01-21,west
4324,2460.0,2021-01-22,north
4325,2230.0,2021-01-22,south
4326,2010.0,2021-01-22,east
4327,2380.0,2021-01-22,west
4328,2025.0,2021-01-23,north
4329,2085.0,2021-01-23,south
4330,2420.0,2021-01-23,east
4331,2175.0,2021-01-23,west
4332,2015.0,2021-01-24,north
4333,2445.0,2021-01-24,south
4334,2255.0,2021-01-24,east
4335,2085.0,2021-01-24,west
4336,2210.0,2021-01-25,north
4337,2145.0,2021-01-25,south
4338,2200.0,2021-01-25,east
4339,2160.0,2021-01-25,west
4340,2050.0,2021-01-26,north
4341,2280.0,2021-01-26,south
4342,2165.0,2021-01-26,east
4343,2345.0,2021-01-26,west
4344,2000.0,2021-01-27,north
4345,2010.0,2021-01-27,south
4346,2060.0,2021-01-27,east
4347,2020.0,2021-01-27,west
4348,2140.0,2021-01-28,north
4349,2310.0,2021-01-28,south
4350,2285.0,2021-01-28,east
4351,2005.0,2021-01-28,west
4352,2295.0,2021-01-29,north
4353,2195.0,2021-01-29,south
4354,2465.0,2021-01-29,east
4355,2095.0,2021-01-29,west
4356,2400.0,2021-01-30,north
4357,2290.0,2021-01-30,south
4358,2370.0,2021-01-30,east
4359,2165.0,2021-01-30,west
4360,2430.0,2021-01-31,north
4361,2260.0,2021-01-31,south
4362,2215.0,2021-01-31,east
4363,2145.0,2021-01-31,west
4364,2350.0,2021-02-01,north
4365,2180.0,2021-02-01,south
4366,2290.0,2021-02-01,east
4367,2115.0,2021-02-01,west
4368,2315.0,2021-02-02,north
4369,2100.0,2021-02-02,south
4370,2430.0,2021-02-02,east
4371,2215.0,2021-02-02,west
4372,2000.0,2021-02-03,north
4373,2355.0,2021-02-03,south
4374,2110.0,2021-02-03,east
4375,2240.0,2021-02-03,west
4376,2380.0,2021-02-04,north
4377,2305.0,2021-02-04,south
4378,2300.0,2021-02-04,east
4379,2120.0,2021-02-04,west
4380,2185.0,2021-02-05,north
4381,2295.0,2021-02-05,south
4382,2215.0,2021-02-05,east
4383,2050.0,2021-02-05,west
4384,2225.0,2021-02-06,north
4385,2405.0,2021-02-06,south
4386,2095.0,2021-02-06,east
4387,2200.0,2021-02-06,west
4388,2070.0,2021-02-07,north
4389,2065.0,2021-02-07,south
4390,2080.0,2021-02-07,east
4391,2010.0,2021-02-07,west
4392,2395.0,2021-02-08,north
4393,2345.0,2021-02-08,south
4394,2085.0,2021-02-08,east
4395,2250.0,2021-02-08,west
4396,2045.0,2021-02-09,north
4397,2345.0,2021-02-09,south
4398,2455.0,2021-02-09,east
4399,2260.0,2021-02-09,west
4400,2130.0,2021-02-10,north
4401,2035.0,2021-02-10,south
4402,2045.0,2021-02-10,east
4403,2145.0,2021-02-10,west
4404,2320.0,2021-02-11,north
4405,2350.0,2021-02-11,south
4406,2085.0,2021-02-11,east
4407,2160.0,2021-02-11,west
4408,2375.0,2021-02-12,north
4409,2230.0,2021-02-12,south
4410,2230.0,2021-02-12,east
4411,2130.0,2021-02-12,west
4412,2425.0,2021-02-13,north
4413,2465.0,2021-02-13,south
4414,2105.0,2021-02-13,east
4415,2485.0,2021-02-13,west
4416,2340.0,2021-02-14,north
4417,2240.0,2021-02-14,south
4418,2285.0,2021-02-14,east
4419,2375.0,2021-02-14,west
4420,2110.0,2021-02-15,north
4421,2325.0,2021-02-15,south
4422,2265.0,2021-02-15,east
4423,2175.0,2021-02-15,west
4424,2295.0,2021-02-16,north
4425,2250.0,2021-02-16,south
4426,2180.0,2021-02-16,east
4427,2465.0,2021-02-16,west
4428,2380.0,2021-02-17,north
4429,2130.0,2021-02-17,south
4430,2350.0,2021-02-17,east
4431,2470.0,2021-02-17,west
4432,2005.0,2021-02-18,north
4433,2125.0,2021-02-18,south
4434,2480.0,2021-02-18,east
4435,2240.0,2021-02-18,west
4436,2125.0,2021-02-19,north
4437,2425.0,2021-02-19,south
4438,2050.0,2021-02-19,east
4439,2045.0,2021-02-19,west
4440,2260.0,2021-02-20,north
4441,2105.0,2021-02-20,south
4442,2420.0,2021-02-20,east
4443,2400.0,2021-02-20,west
4444,2345.0,2021-02-21,north
4445,2040.0,2021-02-21,south
4446,2170.0,2021-02-21,east
4447,2445.0,2021-02-21,west
4448,2145.0,2021-02-22,north
4449,2050.0,2021-02-22,south
4450,2200.0,2021-02-22,east
4451,2140.0,2021-02-22,west
4452,2490.0,2021-02-23,north
4453,2370.0,2021-02-23,south
4454,2055.0,2021-02-23,east
4455,2380.0,2021-02-23,west
4456,2330.0,2021-02-24,north
4457,2420.0,2021-02-24,south
4458,2235.0,2021-02-24,east
4459,2045.0,2021-02-24,west
4460,2205.0,2021-02-25,north
4461,2065.0,2021-02-25,south
4462,2300.0,2021-02-25,east
4463,2035.0,2021-02-25,west
4464,2455.0,2021-02-26,north
4465,2350.0,2021-02-26,south
4466,2270.0,2021-02-26,east
4467,2315.0,2021-02-26,west
4468,2000.0,2021-02-27,north
4469,2305.0,2021-02-27,south
4470,2150.0,2021-02-27,east
4471,2305.0,2021-02-27,west
4472,2145.0,2021-02-28,north
4473,2155.0,2021-02-28,south
4474,2290.0,2021-02-28,east
4475,2155.0,2021-02-28,west
4476,2360.0,2021-03-01,north
4477,2430.0,2021-03-01,south
4478,2185.0,2021-03-01,east
4479,2245.0,2021-03-01,west
4480,2370.0,2021-03-02,north
4481,2300.0,2021-03-02,south
4482,2215.0,2021-03-02,east
4483,2225.0,2021-03-02,west
4484,2405.0,2021-03-03,north
4485,2000.0,2021-03-03,south
4486,2025.0,2021-03-03,east
4487,2380.0,2021-03-03,west
4488,2390.0,2021-03-04,north
4489,2335.0,2021-03-04,south
4490,2205.0,2021-03-04,east
4491,2035.0,2021-03-04,west
4492,2080.0,2021-03-05,north
4493,2340.0,2021-03-05,south
4494,2045.0,2021-03-05,east
4495,2005.0,2021-03-05,west
4496,2075.0,2021-03-06,north
4497,2190.0,2021-03-06,south
4498,2305.0,2021-03-06,east
4499,2190.0,2021-03-06,west
4500,2220.0,2021-03-07,north
4501,2025.0,2021-03-07,south
4502,2350.0,2021-03-07,east
4503,2425.0,2021-03-07,west
4504,2170.0,2021-03-08,north
4505,2095.0,2021-03-08,south
4506,2475.0,2021-03-08,east
4507,2395.0,2021-03-08,west
4508,2380.0,2021-03-09,north
4509,2000.0,2021-03-09,south
4510,2180.0,2021-03-09,east
4511,2365.0,2021-03-09,west
4512,2380.0,2021-03-10,north
4513,2320.0,2021-03-10,south
4514,2005.0,2021-03-10,east
4515,2270.0,2021-03-10,west
4516,2005.0,2021-03-11,north
4517,2410.0,2021-03-11,south
4518,2065.0,2021-03-11,east
4519,2170.0,2021-03-11,west
4520,2175.0,2021-03-12,north
4521,2310.0,2021-03-12,south
4522,2490.0,2021-03-12,east
4523,2400.0,2021-03-12,west
4524,2065.0,2021-03-13,north
4525,2165.0,2021-03-13,south
4526,2305.0,2021-03-13,east
4527,2100.0,2021-03-13,west
4528,2245.0,2021-03-14,north
4529,2365.0,2021-03-14,south
4530,2300.0,2021-03-14,east
4531,2340.0,2021-03-14,west
4532,2330.0,2021-03-15,north
4533,2445.0,2021-03-15,south
4534,2390.0,2021-03-15,east
4535,2210.0,2021-03-15,west
4536,2365.0,2021-03-16,north
4537,2500.0,2021-03-16,south
4538,2235.0,2021-03-16,east
4539,2480.0,2021-03-16,west
4540,2065.0,2021-03-17,north
4541,2325.0,2021-03-17,south
4542,2480.0,2021-03-17,east
4543,2265.0,2021-03-17,west
4544,2440.0,2021-03-18,north
4545,2020.0,2021-03-18,south
4546,2115.0,2021-03-18,east
4547,2075.0,2021-03-18,west
4548,2035.0,2021-03-19,north
4549,2495.0,2021-03-19,south
4550,2340.0,2021-03-19,east
4551,2220.0,2021-03-19,west
4552,2380.0,2021-03-20,north
4553,2360.0,2021-03-20,south
4554,2325.0,2021-03-20,east
4555,2340.0,2021-03-20,west
4556,2300.0,2021-03-21,north
4557,2030.0,2021-03-21,south
4558,2110.0,2021-03-21,east
4559,2490.0,2021-03-21,west
4560,2420.0,2021-03-22,north
4561,2030.0,2021-03-22,south
4562,2450.0,2021-03-22,east
4563,2315.0,2021-03-22,west
4564,2470.0,2021-03-23,north
4565,2240.0,2021-03-23,south
4566,2155.0,2021-03-23,east
4567,2005.0,2021-03-23,west
4568,2005.0,2021-03-24,north
4569,2075.0,2021-03-24,south
4570,2080.0,2021-03-24,east
4571,2395.0,2021-03-24,west
4572,2435.0,2021-03-25,north
4573,2055.0,2021-03-25,south
4574,2130.0,2021-03-25,east
4575,2365.0,2021-03-25,west
4576,2320.0,2021-03-26,north
4577,2325.0,2021-03-26,south
4578,2210.0,2021-03-26,east
4579,2225.0,2021-03-26,west
4580,2465.0,2021-03-27,north
4581,2175.0,2021-03-27,south
4582,2145.0,2021-03-27,east
4583,2085.0,2021-03-27,west
4584,2310.0,2021-03-28,north
4585,2070.0,2021-03-28,south
4586,2355.0,2021-03-28,east
4587,2410.0,2021-03-28,west
4588,2475.0,2021-03-29,north
4589,2005.0,2021-03-29,south
4590,2025.0,2021-03-29,east
4591,2265.0,2021-03-29,west
4592,2090.0,2021-03-30,north
4593,2390.0,2021-03-30,south
4594,2410.0,2021-03-30,east
4595,2035.0,2021-03-30,west
4596,2475.0,2021-03-31,north
4597,2135.0,2021-03-31,south
4598,2440.0,2021-03-31,east
4599,2105.0,2021-03-31,west
4600,2405.0,2021-04-01,north
4601,2000.0,2021-04-01,south
4602,2480.0,2021-04-01,east
4603,2495.0,2021-04-01,west
4604,2260.0,2021-04-02,north
4605,2100.0,2021-04-02,south
4606,2480.0,2021-04-02,east
4607,2325.0,2021-04-02,west
4608,2345.0,2021-04-03,north
4609,2005.0,2021-04-03,south
4610,2175.0,2021-04-03,east
4611,2330.0,2021-04-03,west
4612,2480.0,2021-04-04,north
4613,2455.0,2021-04-04,south
4614,2165.0,2021-04-04,east
4615,2355.0,2021-04-04,west
4616,2270.0,2021-04-05,north
4617,2415.0,2021-04-05,south
4618,2150.0,2021-04-05,east
4619,2215.0,2021-04-05,west
4620,2440.0,2021-04-06,north
4621,2435.0,2021-04-06,south
4622,2255.0,2021-04-06,east
4623,2260.0,2021-04-06,west
4624,2020.0,2021-04-07,north
4625,2125.0,2021-04-07,south
4626,2120.0,2021-04-07,east
4627,2070.0,2021-04-07,west
4628,2135.0,2021-04-08,north
4629,2050.0,2021-04-08,south
4630,2400.0,2021-04-08,east
4631,2040.0,2021-04-08,west
4632,2265.0,2021-04-09,north
4633,2340.0,2021-04-09,south
4634,2245.0,2021-04-09,east
4635,2450.0,2021-04-09,west
4636,2385.0,2021-04-10,north
4637,2255.0,2021-04-10,south
4638,2065.0,2021-04-10,east
4639,2295.0,2021-04-10,west
4640,2415.0,2021-04-11,north
4641,2355.0,2021-04-11,south
4642,2425.0,2021-04-11,east
4643,2150.0,2021-04-11,west
4644,2285.0,2021-04-12,north
4645,2315.0,2021-04-12,south
4646,2080.0,2021-04-12,east
4647,2305.0,2021-04-12,west
4648,2115.0,2021-04-13,north
4649,2380.0,2021-04-13,south
4650,2195.0,2021-04-13,east
4651,2325.0,2021-04-13,west
4652,2045.0,2021-04-14,north
4653,2370.0,2021-04-14,south
4654,2485.0,2021-04-14,east
4655,2085.0,2021-04-14,west
4656,2185.0,2021-04-15,north
4657,2275.0,2021-04-15,south
4658,2050.0,2021-04-15,east
4659,2320.0,2021-04-15,west
4660,2335.0,2021-04-16,north
4661,2415.0,2021-04-16,south
4662,2115.0,2021-04-16,east
4663,2380.0,2021-04-16,west
4664,2375.0,2021-04-17,north
4665,2250.0,2021-04-17,south
4666,2415.0,2021-04-17,east
4667,2395.0,2021-04-17,west
4668,2005.0,2021-04-18,north
4669,2215.0,2021-04-18,south
4670,2405.0,2021-04-18,east
4671,2265.0,2021-04-18,west
4672,2160.0,2021-04-19,north
4673,2115.0,2021-04-19,south
4674,2175.0,2021-04-19,east
4675,2420.0,2021-04-19,west
4676,2290.0,2021-04-20,north
4677,2115.0,2021-04-20,south
4678,2110.0,2021-04-20,east
4679,2395.0,2021-04-20,west
4680,2400.0,2021-04-21,north
4681,2195.0,2021-04-21,south
4682,2095.0,2021-04-21,east
4683,2330.0,2021-04-21,west
4684,2235.0,2021-04-22,north
4685,2195.0,2021-04-22,south
4686,2480.0,2021-04-22,east
4687,2270.0,2021-04-22,west
4688,2280.0,2021-04-23,north
4689,2065.0,2021-04-23,south
4690,2065.0,2021-04-23,east
4691,2260.0,2021-04-23,west
4692,2440.0,2021-04-24,north
4693,2130.0,2021-04-24,south
4694,2345.0,2021-04-24,east
4695,2020.0,2021-04-24,west
4696,2275.0,2021-04-25,north
4697,2375.0,2021-04-25,south
4698,2340.0,2021-04-25,east
4699,2300.0,2021-04-25,west
4700,2260.0,2021-04-26,north
4701,2295.0,2021-04-26,south
4702,2295.0,2021-04-26,east
4703,2115.0,2021-04-26,west
4704,2095.0,2021-04-27,north
4705,2010.0,2021-04-27,south
4706,2245.0,2021-04-27,east
4707,2245.0,2021-04-27,west
4708,2385.0,2021-04-28,north
4709,2230.0,2021-04-28,south
4710,2285.0,2021-04-28,east
4711,2115.0,2021-04-28,west
4712,2150.0,2021-04-29,north
4713,2065.0,2021-04-29,south
4714,2110.0,2021-04-29,east
4715,2175.0,2021-04-29,west
4716,2320.0,2021-04-30,north
4717,2435.0,2021-04-30,south
4718,2050.0,2021-04-30,east
4719,2165.0,2021-04-30,west
4720,2460.0,2021-05-01,north
4721,2165.0,2021-05-01,south
4722,2110.0,2021-05-01,east
4723,2320.0,2021-05-01,west
4724,2305.0,2021-05-02,north
4725,2145.0,2021-05-02,south
4726,2460.0,2021-05-02,east
4727,2260.0,2021-05-02,west
4728,2355.0,2021-05-03,north
4729,2070.0,2021-05-03,south
4730,2455.0,2021-05-03,east
4731,2090.0,2021-05-03,west
4732,2270.0,2021-05-04,north
4733,2425.0,2021-05-04,south
4734,2415.0,2021-05-04,east
4735,2065.0,2021-05-04,west
4736,2315.0,2021-05-05,north
4737,2120.0,2021-05-05,south
4738,2330.0,2021-05-05,east
4739,2295.0,2021-05-05,west
4740,2120.0,2021-05-06,north
4741,2050.0,2021-05-06,south
4742,2140.0,2021-05-06,east
4743,2230.0,2021-05-06,west
4744,2090.0,2021-05-07,north
4745,2335.0,2021-05-07,south
4746,2125.0,2021-05-07,east
4747,2380.0,2021-05-07,west
4748,2090.0,2021-05-08,north
4749,2490.0,2021-05-08,south
4750,2200.0,2021-05-08,east
4751,2045.0,2021-05-08,west
4752,2140.0,2021-05-09,north
4753,2115.0,2021-05-09,south
4754,2045.0,2021-05-09,east
4755,2385.0,2021-05-09,west
4756,2250.0,2021-05-10,north
4757,2325.0,2021-05-10,south
4758,2325.0,2021-05-10,east
4759,2400.0,2021-05-10,west
4760,2120.0,2021-05-11,north
4761,2165.0,2021-05-11,south
4762,2175.0,2021-05-11,east
4763,2190.0,2021-05-11,west
4764,2155.0,2021-05-12,north
4765,2325.0,2021-05-12,south
4766,2025.0,2021-05-12,east
4767,2455.0,2021-05-12,west
4768,2330.0,2021-05-13,north
4769,2210.0,2021-05-13,south
4770,2010.0,2021-05-13,east
4771,2320.0,2021-05-13,west
4772,2135.0,2021-05-14,north
4773,2500.0,2021-05-14,south
4774,2140.0,2021-05-14,east
4775,2190.0,2021-05-14,west
4776,2240.0,2021-05-15,north
4777,2180.0,2021-05-15,south
4778,2020.0,2021-05-15,east
4779,2390.0,2021-05-15,west
4780,2375.0,2021-05-16,north
4781,2050.0,2021-05-16,south
4782,2080.0,2021-05-16,east
4783,2055.0,2021-05-16,west
4784,2020.0,2021-05-17,north
4785,2470.0,2021-05-17,south
4786,2220.0,2021-05-17,east
4787,2255.0,2021-05-17,west
4788,2185.0,2021-05-18,north
4789,2455.0,2021-05-18,south
4790,2270.0,2021-05-18,east
4791,2415.0,2021-05-18,west
4792,2400.0,2021-05-19,north
4793,2300.0,2021-05-19,south
4794,2175.0,2021-05-19,east
4795,2020.0,2021-05-19,west
4796,2195.0,2021-05-20,north
4797,2050.0,2021-05-20,south
4798,2055.0,2021-05-20,east
4799,2300.0,2021-05-20,west
4800,2480.0,2021-05-21,north
4801,2240.0,2021-05-21,south
4802,2025.0,2021-05-21,east
4803,2480.0,2021-05-21,west
4804,2430.0,2021-05-22,north
4805,2100.0,2021-05-22,south
4806,2420.0,2021-05-22,east
4807,2410.0,2021-05-22,west
4808,2155.0,2021-05-23,north
4809,2345.0,2021-05-23,south
4810,2045.0,2021-05-23,east
4811,2240.0,2021-05-23,west
4812,2390.0,2021-05-24,north
4813,2210.0,2021-05-24,south
4814,2105.0,2021-05-24,east
4815,2075.0,2021-05-24,west
4816,2020.0,2021-05-25,north
4817,2105.0,2021-05-25,south
4818,2295.0,2021-05-25,east
4819,2005.0,2021-05-25,west
4820,2475.0,2021-05-26,north
4821,2210.0,2021-05-26,south
4822,2040.0,2021-05-26,east
4823,2085.0,2021-05-26,west
4824,2080.0,2021-05-27,north
4825,2260.0,2021-05-27,south
4826,2345.0,2021-05-27,east
4827,2160.0,2021-05-27,west
4828,2205.0,2021-05-28,north
4829,2055.0,2021-05-28,south
4830,2280.0,2021-05-28,east
4831,2205.0,2021-05-28,west
4832,2150.0,2021-05-29,north
4833,2450.0,2021-05-29,south
4834,2005.0,2021-05-29,east
4835,2115.0,2021-05-29,west
4836,2380.0,2021-05-30,north
4837,2225.0,2021-05-30,south
4838,2485.0,2021-05-30,east
4839,2310.0,2021-05-30,west
4840,2395.0,2021-05-31,north
4841,2095.0,2021-05-31,south
4842,2220.0,2021-05-31,east
4843,2130.0,2021-05-31,west
4844,2140.0,2021-06-01,north
4845,2450.0,2021-06-01,south
4846,2055.0,2021-06-01,east
4847,2215.0,2021-06-01,west
4848,2015.0,2021-06-02,north
4849,2350.0,2021-06-02,south
4850,2005.0,2021-06-02,east
4851,2015.0,2021-06-02,west
4852,2375.0,2021-06-03,north
4853,2025.0,2021-06-03,south
4854,2375.0,2021-06-03,east
4855,2300.0,2021-06-03,west
4856,2405.0,2021-06-04,north
4857,2135.0,2021-06-04,south
4858,2315.0,2021-06-04,east
4859,2300.0,2021-06-04,west
4860,2425.0,2021-06-05,north
4861,2400.0,2021-06-05,south
4862,2245.0,2021-06-05,east
4863,2085.0,2021-06-05,west
4864,2020.0,2021-06-06,north
4865,2190.0,2021-06-06,south
4866,2450.0,2021-06-06,east
4867,2245.0,2021-06-06,west
4868,2390.0,2021-06-07,north
4869,2020.0,2021-06-07,south
4870,2360.0,2021-06-07,east
4871,2070.0,2021-06-07,west
4872,2290.0,2021-06-08,north
4873,2035.0,2021-06-08,south
4874,2450.0,2021-06-08,east
4875,2120.0,2021-06-08,west
4876,2480.0,2021-06-09,north
4877,2500.0,2021-06-09,south
4878,2365.0,2021-06-09,east
4879,2330.0,2021-06-09,west
4880,2280.0,2021-06-10,north
4881,2015.0,2021-06-10,south
4882,2500.0,2021-06-10,east
4883,2405.0,2021-06-10,west
4884,2385.0,2021-06-11,north
4885,2090.0,2021-06-11,south
4886,2300.0,2021-06-11,east
4887,2350.0,2021-06-11,west
4888,2095.0,2021-06-12,north
4889,2375.0,2021-06-12,south
4890,2270.0,2021-06-12,east
4891,2365.0,2021-06-12,west
4892,2205.0,2021-06-13,north
4893,2260.0,2021-06-13,south
4894,2135.0,2021-06-13,east
4895,2280.0,2021-06-13,west
4896,2485.0,2021-06-14,north
4897,2025.0,2021-06-14,south
4898,2460.0,2021-06-14,east
4899,2285.0,2021-06-14,west
4900,2090.0,2021-06-15,north
4901,2075.0,2021-06-15,south
4902,2125.0,2021-06-15,east
4903,2085.0,2021-06-15,west
4904,2410.0,2021-06-16,north
4905,2265.0,2021-06-16,south
4906,2145.0,2021-06-16,east
4907,2320.0,2021-06-16,west
4908,2260.0,2021-06-17,north
4909,2460.0,2021-06-17,south
4910,2060.0,2021-06-17,east
4911,2120.0,2021-06-17,west
4912,2325.0,2021-06-18,north
4913,2275.0,2021-06-18,south
4914,2285.0,2021-06-18,east
4915,2150.0,2021-06-18,west
4916,2160.0,2021-06-19,north
4917,2020.0,2021-06-19,south
4918,2430.0,2021-06-19,east
4919,2025.0,2021-06-19,west
4920,2280.0,2021-06-20,north
4921,2425.0,2021-06-20,south
4922,2230.0,2021-06-20,east
4923,2160.0,2021-06-20,west
4924,2360.0,2021-06-21,north
4925,2305.0,2021-06-21,south
4926,2105.0,2021-06-21,east
4927,2290.0,2021-06-21,west
4928,2280.0,2021-06-22,north
4929,2010.0,2021-06-22,south
4930,2095.0,2021-06-22,east
4931,2270.0,2021-06-22,west
4932,2080.0,2021-06-23,north
4933,2345.0,2021-06-23,south
4934,2240.0,2021-06-23,east
4935,2425.0,2021-06-23,west
4936,2390.0,2021-06-24,north
4937,2155.0,2021-06-24,south
4938,2060.0,2021-06-24,east
4939,2055.0,2021-06-24,west
4940,2140.0,2021-06-25,north
4941,2340.0,2021-06-25,south
4942,2030.0,2021-06-25,east
4943,2310.0,2021-06-25,west
4944,2065.0,2021-06-26,north
4945,2330.0,2021-06-26,south
4946,2145.0,2021-06-26,east
4947,2050.0,2021-06-26,west
4948,2095.0,2021-06-27,north
4949,2460.0,2021-06-27,south
4950,2195.0,2021-06-27,east
4951,2020.0,2021-06-27,west
4952,2185.0,2021-06-28,north
4953,2190.0,2021-06-28,south
4954,2050.0,2021-06-28,east
4955,2045.0,2021-06-28,west
4956,2155.0,2021-06-29,north
4957,2135.0,2021-06-29,south
4958,2280.0,2021-06-29,east
4959,2485.0,2021-06-29,west
4960,2040.0,2021-06-30,north
4961,2130.0,2021-06-30,south
4962,2490.0,2021-06-30,east
4963,2160.0,2021-06-30,west
4964,2065.0,2021-07-01,north
4965,2355.0,2021-07-01,south
4966,2205.0,2021-07-01,east
4967,2265.0,2021-07-01,west
4968,2005.0,2021-07-02,north
4969,2450.0,2021-07-02,south
4970,2500.0,2021-07-02,east
4971,2445.0,2021-07-02,west
4972,2460.0,2021-07-03,north
4973,2060.0,2021-07-03,south
4974,2090.0,2021-07-03,east
4975,2415.0,2021-07-03,west
4976,2395.0,2021-07-04,north
4977,2370.0,2021-07-04,south
4978,2110.0,2021-07-04,east
4979,2395.0,2021-07-04,west
4980,2205.0,2021-07-05,north
4981,2245.0,2021-07-05,south
4982,2330.0,2021-07-05,east
4983,2010.0,2021-07-05,west
4984,2430.0,2021-07-06,north
4985,2125.0,2021-07-06,south
4986,2235.0,2021-07-06,east
4987,2175.0,2021-07-06,west
4988,2460.0,2021-07-07,north
4989,2500.0,2021-07-07,south
4990,2315.0,2021-07-07,east
4991,2120.0,2021-07-07,west
4992,2040.0,2021-07-08,north
4993,2425.0,2021-07-08,south
4994,2375.0,2021-07-08,east
4995,2080.0,2021-07-08,west
